rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db
885,0,0.7118,1.0118,3.7948,7.5729,3.7649,0.0,1.1976,0.8563,16.35,15.252,52.265
886,0,0.6186,0.9186,3.7948,7.5477,3.7672,0.0,1.197,0.8576,16.35,15.152,52.271
887,0,0.6547,0.9547,3.7948,7.5521,3.7696,0.0,1.1964,0.8577,16.38,14.924,52.26
888,0,0.7015,1.0015,3.7948,7.5729,3.7721,0.0,1.1959,0.8569,16.4,14.895,52.234
889,0,0.673,0.973,3.7948,7.5598,3.7743,0.0,1.1952,0.8571,16.3,14.887,52.245
890,0,0.6652,0.9652,3.7948,7.5559,3.7761,0.0,1.1945,0.8568,16.23,15.56,52.238
891,0,0.7104,1.0104,3.7948,7.5733,3.7785,0.0,1.1938,0.8568,16.34,15.329,52.238
892,0,0.6984,0.9984,3.7948,7.5645,3.7805,0.0,1.1931,0.8551,16.27,15.195,52.23
893,0,0.7183,1.0183,3.7948,7.5785,3.7827,0.0,1.1925,0.8541,16.37,15.338,52.219
894,0,0.6804,0.9804,3.7948,7.5696,3.7846,0.0,1.1918,0.8571,16.26,15.515,52.233
895,0,0.6485,0.9485,3.7948,7.5532,3.7868,0.0,1.1911,0.8571,16.28,15.4,52.233
896,0,0.676,0.976,3.7948,7.5608,3.7888,0.0,1.1904,0.8571,16.24,15.221,52.233
897,0,0.6744,0.9744,3.7948,7.564,3.7905,0.0,1.1895,0.8564,16.12,16.116,52.211
898,0,0.6918,0.9918,3.7948,7.5706,3.7927,0.0,1.1888,0.8556,16.32,16.151,52.176
899,0,0.7099,1.0099,3.7948,7.5729,3.7947,0.0,1.1881,0.8534,16.25,15.723,52.175
900,0,0.6744,0.9744,3.7948,7.5615,3.797,0.0,1.1875,0.8534,16.4,15.444,52.175
901,0,0.6238,0.9238,3.7948,7.5533,3.7992,0.0,1.1868,0.8554,16.28,15.274,52.166
902,0,0.6816,0.9816,3.7948,7.5746,3.8014,0.0,1.1861,0.8555,16.23,15.587,52.179
903,0,0.7478,1.0478,3.7948,7.5925,3.8035,0.0,1.1854,0.8555,16.29,15.714,52.179
904,0,0.657,0.957,3.7948,7.558,3.8055,0.0,1.1846,0.8543,16.24,15.95,52.151
905,0,0.6665,0.9665,3.7948,7.5655,3.8078,0.0,1.1839,0.8548,16.28,15.304,52.153
906,0,0.6659,0.9659,3.7948,7.5623,3.81,0.0,1.1832,0.8549,16.23,15.176,52.167
907,0,0.6391,0.9391,3.7948,7.5579,3.8118,0.0,1.1824,0.8552,16.24,15.599,52.193
908,0,0.6163,0.9163,3.7948,7.5511,3.8139,0.0,1.1818,0.853,16.33,15.906,52.151
909,0,0.704,1.004,3.7948,7.5725,3.8156,0.0,1.181,0.8536,16.16,15.941,52.216
910,0,0.6679,0.9679,3.7948,7.5719,3.8179,0.0,1.1803,0.8517,16.32,15.745,52.157
911,0,0.6694,0.9694,3.7948,7.5602,3.8198,0.0,1.1796,0.8528,16.27,15.669,52.189
912,0,0.7191,1.0191,3.7948,7.5726,3.8218,0.0,1.1789,0.8562,16.26,15.684,52.242
913,0,0.6906,0.9906,3.7948,7.5686,3.8243,0.0,1.1784,0.8533,16.39,14.927,52.216
914,0,0.6391,0.9391,3.7948,7.5583,3.8264,0.0,1.1776,0.8535,16.26,14.793,52.184
915,0,0.6865,0.9865,3.7948,7.5645,3.8286,0.0,1.1769,0.8539,16.25,15.305,52.185
916,0,0.6386,0.9386,3.7948,7.5584,3.8307,0.0,1.1762,0.8536,16.27,15.518,52.177
917,0,0.625,0.925,3.7948,7.5451,3.833,0.0,1.1755,0.8529,16.31,15.505,52.162
918,0,0.6342,0.9342,3.7948,7.5494,3.8354,0.0,1.1749,0.8546,16.3,15.158,52.197
919,0,0.6364,0.9364,3.7948,7.55,3.8377,0.0,1.1742,0.8539,16.28,15.07,52.175
920,0,0.6777,0.9777,3.7948,7.5666,3.8396,0.0,1.1734,0.8528,16.21,15.245,52.167
921,0,0.6168,0.9168,3.7948,7.5433,3.8418,0.0,1.1727,0.8536,16.3,15.779,52.17
922,0,0.6756,0.9756,3.7948,7.5671,3.8435,0.0,1.1719,0.8531,16.19,16.37,52.15
923,0,0.6723,0.9723,3.7948,7.5626,3.8453,0.0,1.1711,0.8536,16.22,16.252,52.162
924,0,0.6641,0.9641,3.7948,7.5624,3.8472,0.0,1.1703,0.8536,16.19,15.781,52.162
925,0,0.6542,0.9542,3.7948,7.555,3.8493,0.0,1.1696,0.8545,16.26,15.946,52.176
926,0,0.6417,0.9417,3.7948,7.5585,3.8513,0.0,1.1689,0.8536,16.25,15.931,52.162
927,0,0.6549,0.9549,3.7948,7.563,3.8528,0.0,1.168,0.8528,16.14,16.227,52.167
928,0,0.6078,0.9078,3.7948,7.5493,3.8549,0.0,1.1674,0.8512,16.31,16.069,52.12
929,0,0.595,0.895,3.7948,7.5544,3.8571,0.0,1.1667,0.8522,16.27,15.692,52.148
930,0,0.5485,0.8485,3.7948,7.5325,3.8592,0.0,1.1659,0.8521,16.22,15.754,52.144
931,0,0.5532,0.8532,3.7948,7.5372,3.8612,0.0,1.1652,0.8522,16.25,15.601,52.135
932,0,0.6324,0.9324,3.7948,7.5544,3.8636,0.0,1.1646,0.8522,16.36,15.306,52.139
933,0,0.5579,0.8579,3.7948,7.5389,3.8657,0.0,1.1639,0.8522,16.25,15.31,52.135
934,0,0.5967,0.8967,3.7948,7.5459,3.868,0.0,1.1632,0.8509,16.26,15.337,52.116
935,0,0.5871,0.8871,3.7948,7.5425,3.87,0.0,1.1624,0.8522,16.22,15.554,52.135
936,0,0.6034,0.9034,3.7948,7.5461,3.8722,0.0,1.1617,0.853,16.27,15.865,52.16
937,0,0.6373,0.9373,3.7948,7.5538,3.8739,0.0,1.1608,0.8528,16.16,16.406,52.16
938,0,0.6333,0.9333,3.7948,7.5469,3.8759,0.0,1.1601,0.8515,16.27,16.435,52.141
939,0,0.6125,0.9125,3.7948,7.5507,3.8782,0.0,1.1594,0.8534,16.29,15.663,52.17
940,0,0.6099,0.9099,3.7948,7.5472,3.8801,0.0,1.1587,0.8535,16.22,16.094,52.172
941,0,0.6873,0.9873,3.7948,7.5653,3.8823,0.0,1.1579,0.8523,16.24,16.054,52.151
942,0,0.6429,0.9429,3.7948,7.5555,3.8841,0.0,1.1572,0.8536,16.2,16.075,52.166
943,0,0.6717,0.9717,3.7948,7.5656,3.886,0.0,1.1563,0.8524,16.18,16.105,52.15
944,0,0.6671,0.9671,3.7948,7.5657,3.8881,0.0,1.1556,0.8546,16.22,15.8,52.191
945,0,0.6571,0.9571,3.7948,7.5691,3.8901,0.0,1.1548,0.8555,16.17,15.577,52.201
946,0,0.6618,0.9618,3.7948,7.5693,3.8923,0.0,1.1541,0.8547,16.3,15.682,52.194
947,0,0.6544,0.9544,3.7948,7.568,3.8945,0.0,1.1534,0.8541,16.26,15.715,52.173
948,0,0.6429,0.9429,3.7948,7.5633,3.8966,0.0,1.1526,0.8541,16.22,15.805,52.173
949,0,0.6424,0.9424,3.7948,7.5677,3.8988,0.0,1.1519,0.8537,16.25,15.672,52.165
950,0,0.6451,0.9451,3.7948,7.572,3.9009,0.0,1.1512,0.8526,16.27,15.813,52.143
951,0,0.6695,0.9695,3.7948,7.5664,3.9028,0.0,1.1504,0.8537,16.24,16.117,52.169
952,0,0.667,0.967,3.7948,7.5674,3.9054,0.0,1.1498,0.8543,16.37,15.551,52.178
953,0,0.64,0.94,3.7948,7.5601,3.9074,0.0,1.1492,0.8535,16.31,15.222,52.164
954,0,0.6276,0.9276,3.7948,7.573,3.9096,0.0,1.1485,0.8535,16.25,15.629,52.17
955,0,0.6474,0.9474,3.7948,7.5686,3.9116,0.0,1.1477,0.8543,16.21,15.96,52.187
956,0,0.6145,0.9145,3.7948,7.5605,3.9136,0.0,1.1469,0.8529,16.21,15.793,52.159
957,0,0.624,0.924,3.7948,7.5643,3.9158,0.0,1.1462,0.8537,16.26,15.61,52.171
958,0,0.6023,0.9023,3.7948,7.5512,3.9177,0.0,1.1454,0.854,16.18,15.774,52.166
959,0,0.6211,0.9211,3.7948,7.564,3.9198,0.0,1.1447,0.8532,16.28,15.761,52.168
960,0,0.6037,0.9037,3.7948,7.5545,3.9222,0.0,1.144,0.8527,16.25,15.381,52.16
961,0,0.633,0.933,3.7948,7.5724,3.924,0.0,1.1432,0.8541,16.21,15.8,52.168
962,0,0.5686,0.8686,3.7948,7.5502,3.9259,0.0,1.1424,0.8538,16.19,16.43,52.168
963,0,0.6485,0.9485,3.7948,7.5634,3.928,0.0,1.1416,0.8542,16.23,16.171,52.168
964,0,0.6089,0.9089,3.7948,7.5546,3.9297,0.0,1.1408,0.8549,16.18,16.084,52.219
965,0,0.6147,0.9147,3.7948,7.5576,3.9318,0.0,1.1401,0.8563,16.22,16.175,52.216
966,0,0.6049,0.9049,3.7948,7.5629,3.9336,0.0,1.1393,0.8558,16.2,16.104,52.225
967,0,0.6087,0.9087,3.7948,7.5673,3.9357,0.0,1.1385,0.855,16.24,16.35,52.195
968,0,0.5889,0.8889,3.7948,7.5608,3.9376,0.0,1.1378,0.8557,16.24,16.251,52.22
969,0,0.6577,0.9577,3.7948,7.5804,3.9398,0.0,1.1371,0.8557,16.27,15.998,52.215
970,0,0.6182,0.9182,3.7948,7.5589,3.9416,0.0,1.1363,0.8553,16.19,16.185,52.223
971,0,0.643,0.943,3.7948,7.5619,3.9438,0.0,1.1355,0.8554,16.2,16.238,52.228
972,0,0.6553,0.9553,3.7948,7.5609,3.9454,0.0,1.1347,0.8553,16.2,16.21,52.235
973,0,0.589,0.889,3.7948,7.5404,3.9471,0.0,1.1339,0.8543,16.17,16.442,52.2
974,0,0.5909,0.8909,3.7948,7.5409,3.9492,0.0,1.1331,0.8544,16.2,16.065,52.202
975,0,0.6308,0.9308,3.7948,7.5542,3.9513,0.0,1.1324,0.855,16.24,15.791,52.215
976,0,0.6953,0.9953,3.7948,7.5665,3.9533,0.0,1.1316,0.8578,16.2,15.805,52.256
977,0,0.6635,0.9635,3.7948,7.5614,3.9551,0.0,1.1308,0.8553,16.19,16.123,52.235
978,0,0.6425,0.9425,3.7948,7.5585,3.9573,0.0,1.1301,0.8568,16.26,16.058,52.246
979,0,0.656,0.956,3.7948,7.5631,3.9592,0.0,1.1293,0.8555,16.19,16.199,52.24
980,0,0.6433,0.9433,3.7948,7.5619,3.9612,0.0,1.1285,0.8545,16.25,16.157,52.217
981,0,0.6602,0.9602,3.7948,7.5667,3.9632,0.0,1.1278,0.8545,16.26,15.901,52.217
982,0,0.6627,0.9627,3.7948,7.5701,3.9652,0.0,1.1271,0.853,16.24,15.924,52.194
983,0,0.6711,0.9711,3.7948,7.5654,3.9672,0.0,1.1264,0.853,16.25,16.158,52.192
984,0,0.6582,0.9582,3.7948,7.57,3.9693,0.0,1.1257,0.8529,16.27,16.208,52.193
985,0,0.664,0.964,3.7948,7.5701,3.9714,0.0,1.125,0.8529,16.3,16.188,52.192
986,0,0.6423,0.9423,3.7948,7.5618,3.9736,0.0,1.1243,0.853,16.32,15.961,52.192
987,0,0.6129,0.9129,3.7948,7.5486,3.9758,0.0,1.1237,0.8532,16.29,15.604,52.208
988,0,0.6419,0.9419,3.7948,7.5634,3.9776,0.0,1.1229,0.853,16.22,15.965,52.194
989,0,0.662,0.962,3.7948,7.566,3.9792,0.0,1.1221,0.853,16.18,16.783,52.194
990,0,0.647,0.947,3.7948,7.5706,3.9813,0.0,1.1214,0.853,16.25,16.212,52.194
991,0,0.6189,0.9189,3.7948,7.5537,3.9834,0.0,1.1207,0.853,16.3,15.974,52.194
992,0,0.6465,0.9465,3.7948,7.5658,3.9853,0.0,1.12,0.8537,16.24,16.396,52.196
993,0,0.6636,0.9636,3.7948,7.5707,3.987,0.0,1.1192,0.8543,16.21,16.6,52.207
994,0,0.6845,0.9845,3.7948,7.5786,3.9889,0.0,1.1184,0.8552,16.21,16.216,52.232
995,0,0.6185,0.9185,3.7948,7.558,3.9908,0.0,1.1177,0.8545,16.24,16.239,52.217
996,0,0.6064,0.9064,3.7948,7.5496,3.9927,0.0,1.1169,0.8541,16.23,16.47,52.215
997,0,0.5843,0.8843,3.7948,7.5326,3.9944,0.0,1.1161,0.8569,16.2,16.767,52.258
998,0,0.6172,0.9172,3.7948,7.5526,3.9965,0.0,1.1154,0.8533,16.31,16.439,52.199
999,0,0.6044,0.9044,3.7948,7.5611,3.9985,0.0,1.1147,0.8534,16.26,15.981,52.194
1000,0,0.621,0.921,3.7948,7.5578,4.0009,0.0,1.1141,0.8533,16.3,15.588,52.186
1001,0,0.6114,0.9114,3.7948,7.553,4.0027,0.0,1.1133,0.8534,16.23,15.903,52.194
1002,0,0.6402,0.9402,3.7948,7.571,4.005,0.0,1.1127,0.8535,16.35,15.821,52.195
1003,0,0.6112,0.9112,3.7948,7.5705,4.0066,0.0,1.1119,0.8535,16.23,16.229,52.195
1004,0,0.6085,0.9085,3.7948,7.5631,4.0084,0.0,1.1112,0.8545,16.22,16.516,52.202
1005,0,0.6004,0.9004,3.7948,7.5702,4.0101,0.0,1.1104,0.8514,16.22,16.47,52.167
1006,0,0.581,0.881,3.7948,7.5544,4.0117,0.0,1.1096,0.8521,16.21,16.731,52.166
1007,0,0.6352,0.9352,3.7948,7.5722,4.0134,0.0,1.1088,0.8537,16.19,16.843,52.205
1008,0,0.6358,0.9358,3.7948,7.5717,4.015,0.0,1.108,0.8544,16.17,16.893,52.224
1009,0,0.5901,0.8901,3.7948,7.5552,4.0172,0.0,1.1073,0.8536,16.28,15.984,52.2
1010,0,0.5729,0.8729,3.7948,7.5496,4.0193,0.0,1.1066,0.8529,16.26,15.817,52.183
1011,0,0.5532,0.8532,3.7948,7.5489,4.0211,0.0,1.1058,0.8542,16.23,16.425,52.213
1012,0,0.6005,0.9005,3.7948,7.5667,4.023,0.0,1.1052,0.8526,16.3,16.647,52.191
1013,0,0.5676,0.8676,3.7948,7.5498,4.0252,0.0,1.1045,0.8536,16.3,16.425,52.212
1014,0,0.5946,0.8946,3.7948,7.5697,4.0273,0.0,1.1038,0.853,16.32,16.346,52.202
1015,0,0.5854,0.8854,3.7948,7.5653,4.0293,0.0,1.1032,0.853,16.28,16.495,52.202
1016,0,0.6157,0.9157,3.7948,7.5747,4.0312,0.0,1.1025,0.8538,16.29,16.375,52.202
1017,0,0.5719,0.8719,3.7948,7.5588,4.033,0.0,1.1017,0.8532,16.19,16.45,52.169
1018,0,0.5591,0.8591,3.7948,7.5606,4.0353,0.0,1.1011,0.8521,16.34,16.226,52.163
1019,0,0.603,0.903,3.7948,7.5726,4.0368,0.0,1.1002,0.8532,16.17,16.742,52.198
1020,0,0.5717,0.8717,3.7948,7.5529,4.0386,0.0,1.0995,0.853,16.25,17.179,52.198
1021,0,0.5935,0.8935,3.7948,7.561,4.0409,0.0,1.0989,0.853,16.36,16.3,52.198
1022,0,0.6166,0.9166,3.7948,7.5706,4.0425,0.0,1.0982,0.8529,16.24,16.219,52.185
1023,0,0.5867,0.8867,3.7948,7.5647,4.0442,0.0,1.0974,0.8529,16.23,16.627,52.196
1024,0,0.6297,0.9297,3.7948,7.574,4.0463,0.0,1.0968,0.8529,16.34,16.454,52.196
1025,0,0.6371,0.9371,3.7948,7.5795,4.0485,0.0,1.0962,0.8534,16.33,15.936,52.198
1026,0,0.631,0.931,3.7948,7.5644,4.0503,0.0,1.0954,0.8535,16.24,16.147,52.201
1027,0,0.6374,0.9374,3.7948,7.5796,4.0523,0.0,1.0947,0.8534,16.29,16.457,52.198
1028,0,0.6288,0.9288,3.7948,7.5634,4.0543,0.0,1.0941,0.8535,16.31,16.473,52.201
1029,0,0.6116,0.9116,3.7948,7.5629,4.0562,0.0,1.0934,0.8539,16.3,16.535,52.203
1030,0,0.6461,0.9461,3.7948,7.5737,4.058,0.0,1.0927,0.8527,16.22,16.427,52.169
1031,0,0.6366,0.9366,3.7948,7.558,4.0602,0.0,1.0921,0.8528,16.36,16.061,52.172
1032,0,0.6122,0.9122,3.7948,7.5648,4.0622,0.0,1.0914,0.8527,16.28,15.896,52.163
1033,0,0.6311,0.9311,3.7948,7.5616,4.0643,0.0,1.0907,0.8528,16.26,16.105,52.175
1034,0,0.629,0.929,3.7948,7.5703,4.0659,0.0,1.0899,0.8521,16.21,16.306,52.151
1035,0,0.5865,0.8865,3.7948,7.5638,4.0682,0.0,1.0893,0.8518,16.35,15.968,52.142
1036,0,0.6139,0.9139,3.7948,7.5727,4.0701,0.0,1.0887,0.853,16.32,15.941,52.168
1037,0,0.6549,0.9549,3.7948,7.583,4.0722,0.0,1.088,0.8537,16.34,16.201,52.187
1038,0,0.6397,0.9397,3.7948,7.5709,4.0744,0.0,1.0873,0.8517,16.27,15.835,52.149
1039,0,0.6067,0.9067,3.7948,7.5631,4.076,0.0,1.0866,0.8528,16.24,16.327,52.149
1040,0,0.5529,0.8529,3.7948,7.5438,4.0779,0.0,1.0858,0.8515,16.19,16.779,52.143
1041,0,0.6473,0.9473,3.7948,7.5637,4.0797,0.0,1.085,0.8547,16.21,16.626,52.166
1042,0,0.6001,0.9001,3.7948,7.5467,4.0815,0.0,1.0842,0.8517,16.2,16.648,52.131
1043,0,0.6821,0.9821,3.7948,7.5748,4.0834,0.0,1.0835,0.8533,16.23,16.641,52.17
1044,0,0.6314,0.9314,3.7948,7.5724,4.0853,0.0,1.0828,0.8524,16.26,16.523,52.126
1045,0,0.6423,0.9423,3.7948,7.5735,4.0871,0.0,1.082,0.8528,16.22,16.722,52.143
1046,0,0.6446,0.9446,3.7948,7.5652,4.0888,0.0,1.0812,0.853,16.2,17.03,52.18
1047,0,0.6536,0.9536,3.7948,7.5759,4.0905,0.0,1.0804,0.8533,16.21,16.906,52.165
1048,0,0.636,0.936,3.7948,7.5648,4.0922,0.0,1.0796,0.851,16.17,16.882,52.12
1049,0,0.6467,0.9467,3.7948,7.5649,4.0936,0.0,1.0788,0.8511,16.14,17.416,52.111
1050,0,0.6082,0.9082,3.7948,7.5613,4.0953,0.0,1.078,0.8527,16.22,17.351,52.149
1051,0,0.6245,0.9245,3.7948,7.5679,4.0969,0.0,1.0772,0.8514,16.18,16.889,52.122
1052,0,0.682,0.982,3.7948,7.5778,4.099,0.0,1.0764,0.8539,16.2,16.287,52.176
1053,0,0.6433,0.9433,3.7948,7.5678,4.1008,0.0,1.0756,0.8544,16.16,16.307,52.165
1054,0,0.6406,0.9406,3.7948,7.5566,4.1024,0.0,1.0748,0.8527,16.19,17.153,52.139
1055,0,0.6352,0.9352,3.7948,7.5676,4.1042,0.0,1.074,0.8526,16.19,16.88,52.135
1056,0,0.6509,0.9509,3.7948,7.5685,4.1062,0.0,1.0732,0.854,16.21,16.605,52.179
1057,0,0.6109,0.9109,3.7948,7.5552,4.1076,0.0,1.0724,0.8535,16.14,17.077,52.177
1058,0,0.6522,0.9522,3.7948,7.5611,4.1095,0.0,1.0716,0.8539,16.23,17.346,52.18
1059,0,0.5572,0.8572,3.7948,7.5417,4.1112,0.0,1.0708,0.8521,16.2,17.023,52.136
1060,0,0.5932,0.8932,3.7948,7.5521,4.1129,0.0,1.07,0.8513,16.22,17.154,52.14
1061,0,0.6133,0.9133,3.7948,7.5665,4.1147,0.0,1.0693,0.8517,16.21,16.799,52.139
1062,0,0.5236,0.8236,3.7948,7.5397,4.1166,0.0,1.0685,0.8513,16.24,16.433,52.132
1063,0,0.5177,0.8177,3.7948,7.5389,4.1187,0.0,1.0679,0.8516,16.33,16.31,52.157
1064,0,0.5642,0.8642,3.7948,7.5535,4.1207,0.0,1.0672,0.8514,16.26,16.238,52.161
1065,0,0.55,0.85,3.7948,7.5459,4.1229,0.0,1.0665,0.851,16.31,16.211,52.159
1066,0,0.5414,0.8414,3.7948,7.5413,4.1246,0.0,1.0657,0.8518,16.19,16.37,52.177
1067,0,0.5271,0.8271,3.7948,7.5277,4.1264,0.0,1.065,0.8508,16.26,16.53,52.141
1068,0,0.551,0.851,3.7948,7.5285,4.1278,0.0,1.0642,0.8502,16.19,17.306,52.145
1069,0,0.5469,0.8469,3.7948,7.5301,4.1296,0.0,1.0635,0.8515,16.22,17.524,52.164
1070,0,0.5713,0.8713,3.7948,7.5466,4.1311,0.0,1.0627,0.852,16.2,17.252,52.174
1071,0,0.59,0.89,3.7948,7.5388,4.1329,0.0,1.0619,0.8497,16.22,16.957,52.096
1072,0,0.5561,0.8561,3.7948,7.5378,4.1348,0.0,1.0612,0.8519,16.27,16.813,52.133
1073,0,0.5924,0.8924,3.7948,7.5407,4.1364,0.0,1.0604,0.8525,16.21,17.212,52.147
1074,0,0.5804,0.8804,3.7948,7.5442,4.1383,0.0,1.0597,0.851,16.27,16.915,52.124
1075,0,0.5545,0.8545,3.7948,7.5346,4.1396,0.0,1.0588,0.8523,16.11,17.288,52.136
1076,0,0.554,0.854,3.7948,7.538,4.1411,0.0,1.058,0.853,16.14,17.66,52.105
1077,0,0.5873,0.8873,3.7948,7.5381,4.1423,0.0,1.057,0.8545,16.08,17.914,52.137
1078,0,0.6519,0.9519,3.7948,7.5592,4.1439,0.0,1.0562,0.8519,16.15,17.919,52.107
1079,0,0.6452,0.9452,3.7948,7.5595,4.1458,0.0,1.0555,0.8517,16.25,17.109,52.129
1080,0,0.6212,0.9212,3.7948,7.5566,4.1473,0.0,1.0547,0.8524,16.2,17.013,52.112
1081,0,0.6192,0.9192,3.7948,7.5474,4.1493,0.0,1.0539,0.8511,16.21,17.09,52.115
1082,0,0.5989,0.8989,3.7948,7.5487,4.1507,0.0,1.0531,0.85,16.16,17.029,52.09
1083,0,0.603,0.903,3.7948,7.5559,4.1525,0.0,1.0523,0.8516,16.19,17.464,52.094
1084,0,0.6172,0.9172,3.7948,7.5509,4.154,0.0,1.0514,0.8487,16.13,17.475,52.054
1085,0,0.6079,0.9079,3.7948,7.5518,4.1557,0.0,1.0506,0.8499,16.19,17.328,52.086
1086,0,0.5786,0.8786,3.7948,7.5422,4.1574,0.0,1.0498,0.8518,16.19,16.882,52.125
1087,0,0.5687,0.8687,3.7948,7.5296,4.1591,0.0,1.049,0.8534,16.16,16.97,52.122
1088,0,0.5744,0.8744,3.7948,7.5345,4.161,0.0,1.0483,0.8519,16.29,16.864,52.098
1089,0,0.5348,0.8348,3.7948,7.525,4.1625,0.0,1.0474,0.852,16.14,17.133,52.103
1090,0,0.5227,0.8227,3.7948,7.5208,4.1642,0.0,1.0467,0.852,16.25,17.39,52.103
1091,0,0.5867,0.8867,3.7948,7.54,4.1658,0.0,1.0459,0.8527,16.19,17.495,52.12
1092,0,0.5875,0.8875,3.7948,7.5382,4.1676,0.0,1.0451,0.8528,16.19,17.045,52.12
1093,0,0.6242,0.9242,3.7948,7.5416,4.1696,0.0,1.0444,0.8519,16.29,16.834,52.119
1094,0,0.5559,0.8559,3.7948,7.5211,4.1711,0.0,1.0436,0.8546,16.21,17.355,52.163
1095,0,0.5964,0.8964,3.7948,7.5386,4.1722,0.0,1.0427,0.8522,16.05,17.947,52.125
1096,0,0.545,0.845,3.7948,7.5149,4.174,0.0,1.0418,0.8542,16.19,17.542,52.138
1097,0,0.5632,0.8632,3.7948,7.5354,4.1759,0.0,1.0411,0.8511,16.27,16.979,52.106
1098,0,0.5071,0.8071,3.7948,7.5186,4.1775,0.0,1.0403,0.8516,16.19,17.208,52.112
1099,0,0.5381,0.8381,3.7948,7.5357,4.1791,0.0,1.0395,0.8526,16.14,17.417,52.116
1100,0,0.5891,0.8891,3.7948,7.5432,4.1807,0.0,1.0386,0.8528,16.15,17.677,52.13
1101,0,0.5334,0.8334,3.7948,7.5178,4.1824,0.0,1.0379,0.8528,16.23,17.518,52.109
1102,0,0.5399,0.8399,3.7948,7.5224,4.1841,0.0,1.0371,0.8521,16.21,17.153,52.115
1103,0,0.5674,0.8674,3.7948,7.5316,4.1856,0.0,1.0362,0.8513,16.12,17.382,52.099
1104,0,0.5639,0.8639,3.7948,7.5347,4.1872,0.0,1.0353,0.8514,16.12,17.682,52.107
1105,0,0.5702,0.8702,3.7948,7.5346,4.189,0.0,1.0346,0.8502,16.23,17.388,52.086
1106,0,0.5698,0.8698,3.7948,7.5253,4.1906,0.0,1.0338,0.8503,16.2,17.582,52.084
1107,0,0.5428,0.8428,3.7948,7.5185,4.1924,0.0,1.033,0.8513,16.2,17.309,52.087
1108,0,0.5552,0.8552,3.7948,7.5271,4.1941,0.0,1.0322,0.8519,16.18,17.003,52.101
1109,0,0.5728,0.8728,3.7948,7.5316,4.1956,0.0,1.0313,0.8532,16.11,17.22,52.137
1110,0,0.5759,0.8759,3.7948,7.5399,4.197,0.0,1.0303,0.8513,16.08,17.787,52.09
1111,0,0.5566,0.8566,3.7948,7.5351,4.1987,0.0,1.0295,0.8514,16.17,17.926,52.092
1112,0,0.611,0.911,3.7948,7.5442,4.2001,0.0,1.0286,0.8518,16.16,17.728,52.097
1113,0,0.6018,0.9018,3.7948,7.5407,4.2019,0.0,1.0278,0.8519,16.19,17.585,52.105
1114,0,0.5876,0.8876,3.7948,7.5414,4.2035,0.0,1.027,0.8514,16.19,17.519,52.094
1115,0,0.5818,0.8818,3.7948,7.546,4.2054,0.0,1.0263,0.852,16.22,17.065,52.067
1116,0,0.547,0.847,3.7948,7.535,4.2072,0.0,1.0255,0.8519,16.22,16.499,52.106
1117,0,0.5934,0.8934,3.7948,7.5408,4.2086,0.0,1.0246,0.8511,16.07,17.144,52.089
1118,0,0.5995,0.8995,3.7948,7.5368,4.2105,0.0,1.0238,0.8516,16.19,17.391,52.101
1119,0,0.6164,0.9164,3.7948,7.5494,4.212,0.0,1.0229,0.8543,16.15,17.568,52.126
1120,0,0.5859,0.8859,3.7948,7.5449,4.2138,0.0,1.0221,0.8549,16.17,17.426,52.137
1121,0,0.5211,0.8211,3.7948,7.5184,4.2155,0.0,1.0212,0.8534,16.15,17.039,52.128
1122,0,0.5266,0.8266,3.7948,7.5278,4.2175,0.0,1.0204,0.8529,16.21,17.09,52.121
1123,0,0.5886,0.8886,3.7948,7.5361,4.2189,0.0,1.0195,0.8541,16.08,17.143,52.119
1124,0,0.5053,0.8053,3.7948,7.5142,4.2205,0.0,1.0186,0.8523,16.14,17.706,52.091
1125,0,0.5643,0.8643,3.7948,7.5238,4.2222,0.0,1.0178,0.8546,16.18,17.625,52.132
1126,0,0.5107,0.8107,3.7948,7.5214,4.2239,0.0,1.017,0.854,16.18,17.269,52.098
1127,0,0.5246,0.8246,3.7948,7.5246,4.2252,0.0,1.0161,0.8539,16.13,17.681,52.087
1128,0,0.5253,0.8253,3.7948,7.5313,4.2264,0.0,1.0152,0.8545,16.08,18.149,52.111
1129,0,0.5546,0.8546,3.7948,7.5533,4.2283,0.0,1.0144,0.8546,16.16,17.495,52.092
1130,0,0.5238,0.8238,3.7948,7.5262,4.2298,0.0,1.0135,0.8534,16.11,17.322,52.078
1131,0,0.4954,0.7954,3.7948,7.5291,4.2313,0.0,1.0126,0.8526,16.17,17.801,52.067
1132,0,0.4849,0.7849,3.7948,7.5196,4.2331,0.0,1.0119,0.8517,16.23,17.507,52.047
1133,0,0.4921,0.7921,3.7948,7.5297,4.235,0.0,1.0111,0.852,16.24,17.268,52.047
1134,0,0.5316,0.8316,3.7948,7.5388,4.2369,0.0,1.0104,0.8529,16.23,17.024,52.068
1135,0,0.4962,0.7962,3.7948,7.5398,4.2385,0.0,1.0096,0.853,16.24,17.128,52.075
1136,0,0.4766,0.7766,3.7948,7.5224,4.24,0.0,1.0088,0.8522,16.15,17.691,52.06
1137,0,0.4804,0.7804,3.7948,7.526,4.2416,0.0,1.008,0.8498,16.23,17.912,52.038
